messageId,timestamp,author,authorChannelId,isChatOwner,isChatSponsor,isVerified,message
LCC.EhwKGkNPanotdW1SMW84REZiRUgxZ0FkZnAwaGVB,2025-09-14 01:18:01.050366+00:00,Norlex,UCyxwmseI-2NwKS_nvTuqh6w,False,False,False,1-0 pour Nice
LCC.EhwKGkNJbWR2ZXFSMW84REZkd0kxZ0FkY19BNWZn,2025-09-14 01:18:02.137876+00:00,XV,UCaQKgODwASLT91vocr0KF0w,False,False,False,LES MARSEILLAIS VENEZ
LCC.EhwKGkNNbWN4T3FSMW84REZjNE1yUVlkNFFrS1VB,2025-09-14 01:18:02.251686+00:00,Fia iloi Sl,UCmm4FuRwE0_RCFBlDDJhGmw,False,False,False,Vini moyen
LCC.EhwKGkNMS2xvZXVSMW84REZiRUgxZ0FkZnAwaGVB,2025-09-14 01:18:03.777208+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,T le goay
LCC.EhwKGkNMX3RxdXVSMW84REZkVUoxZ0FkNmhRdnFB,2025-09-14 01:18:03.951718+00:00,Abyss X Raphi,UCBSgsWOvVwQRbeWXCUMHKcg,False,False,False,Surcoté
LCC.EhwKGkNLaWN6dXVSMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:18:04.513529+00:00,Zale diouf,UCMkUJhk-oMv0ZMQfRCKjfkw,False,False,False,y'a le contexte du terrain et tout donc normal qu'on souffre autant
LCC.EhwKGkNNQ0pxT3lSMW84REZlb0wxZ0FkNkJzeTRR,2025-09-14 01:18:05.983541+00:00,YUSTAG,UCsRKjcWQgRoMfYUPHtOK3tQ,False,False,False,Yanis tu peut me faire une pub pour ma chaîne stp
LCC.EhwKGkNKU2t1T3lSMW84REZWckJ3Z1FkaEw4alN3,2025-09-14 01:18:06.249628+00:00,Dev’,UCfp4YIlOlb-PKE2j1ZPef6w,False,False,False,On ne voulais que la victoire et c’est fait. Merci Madrid.
LCC.EhwKGkNKVF94dXlSMW84REZjY0sxZ0FkcFUwaG5n,2025-09-14 01:18:06.490439+00:00,Tommyleboss ,UCQU2sExSoUszp8VEvwGAeIA,False,False,False,Suceros de Mbappé
LCC.EhwKGkNMdWptZTJSMW84REZhSXUxZ0FkSXVBbUdR,2025-09-14 01:18:07.839914+00:00,RyKain,UC_5ZiQjDnCyt6wpjW4XcS1A,False,True,False,"Jouer avec 6 défenseurs ça montre clairement que tu te chie dessus, ils auraient dû avoir plus de maîtrise, sa reste le Real"
LCC.EhwKGkNOUHJzdTJSMW84REZWRUF5d1FkU0ZJRnRn,2025-09-14 01:18:08.259089+00:00,Zougoulou,UCCV_nErGmVw6O39hETYbt5g,False,False,False,gg wark
LCC.EhwKGkNPbm56ZTJSMW84REZRUUoxZ0FkXzFVNlVR,2025-09-14 01:18:08.715591+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,T le gaot
LCC.EhwKGkNNenk5LTJSMW84REZWalRsQWtkZHZvT1pR,2025-09-14 01:18:09.389064+00:00,beseofficiel,UC3nDMo5ila9UODc_HQUrZdQ,False,False,False,après paris vous affrontez qui ?
LCC.EhwKGkNKSElnZTZSMW84REZkNHYxZ0FkMFVzYnJR,2025-09-14 01:18:09.548034+00:00,Lili,UC-CymS7c-2J7JspKjAMVd2g,False,False,False,IL LUI ARRIVE QUOI À VINI ? Etre aussi naze
LCC.EhwKGkNOUF9oTzZSMW84REZkUURyUVlkclBBdnZB,2025-09-14 01:18:09.603617+00:00,Dev’,UCfp4YIlOlb-PKE2j1ZPef6w,False,False,False,On ne voulais que la victoire et c’est fait. Merci Madrid.
LCC.EhwKGkNQM25qZTZSMW84REZVRUsxZ0FkX01RYlNR,2025-09-14 01:18:09.748765+00:00,Loucas,UCtlkuUpVzpzL-QeiLKH5kYA,False,False,False,Alors que vous jouer Toulouse et Stasbourg
LCC.EhwKGkNMM1A4LTZSMW84REZaOEsxZ0FkSUY4d3RR,2025-09-14 01:18:11.418563+00:00,mariama bah,UCN0yG7CEqcbPlGiTT-EItbQ,False,False,False,hala Madrid:face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:
LCC.EhwKGkNKM21xTy1SMW84REZlb1gxZ0FkRUJJMVVR,2025-09-14 01:18:12.295858+00:00,RICK PUATI NDUNGI,UCoT_4oSci3u9-kVET3e9QpQ,False,False,False,SIUUUUUUUU !!!!
LCC.EhwKGkNJNzJfLS1SMW84REZVRUsxZ0FkX01RYlNR,2025-09-14 01:18:13.716687+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,T le goat
LCC.EhwKGkNPX211X0NSMW84REZhb0sxZ0FkLVE4NWR3,2025-09-14 01:18:14.695996+00:00,𝕽𝖞𝖔𝖙𝖆,UCEYrKC9tCYeMNQ2cqE9CtLw,False,False,False,vini Trent
LCC.EhwKGkNLak43UENSMW84REZlb1gxZ0FkRUJJMVVR,2025-09-14 01:18:15.495893+00:00,Michael Kasongo,UCXTCryaxlelks7V_Qg0T_zA,False,False,False,le message est clair pour L'OM
LCC.EhwKGkNMT2U4UENSMW84REZlb0wxZ0FkNkJzeTRR,2025-09-14 01:18:15.555733+00:00,IXL_509,UCdxUsPHMXGzeG_tA_hyNVCg,False,False,False,1_0 Juventus inter
LCC.EhwKGkNPLXRfZkNSMW84REZRRUgxZ0FkLU5NUHp3,2025-09-14 01:18:15.770620+00:00,Aly Guindo,UCEwXNKSdG95jmupJXMwCxSg,False,False,False,Vamos Real Madrid
LCC.EhwKGkNLM1FzUEdSMW84REZhSXUxZ0FkSXVBbUdR,2025-09-14 01:18:16.619428+00:00,Ibarahima Diallo,UClFpYV6TzeZ6_N6erjpHDHw,False,False,False,Hala madiridi
LCC.EhwKGkNQMkVsZktSMW84REZlb1gxZ0FkRUJJMVVR,2025-09-14 01:18:18.258048+00:00,Coumba la meringuée ,UCwLnMYE4jgLJIDfUBII38qg,False,False,False,🤍🤍🤍🤍🥺🥺🥺🤍🤍🌸
LCC.EhwKGkNQQ01zZktSMW84REZYZ3YxZ0FkYlg0NmF3,2025-09-14 01:18:18.715461+00:00,Wolfy_sliveur 45,UCYvFMkF1Ng76a52GCLBUuQQ,False,True,False,Le dernier barça sociedad la sociedad était très mauvais donc ça peut le faire
LCC.EhwKGkNQV2NzdktSMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:18:18.733693+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,T le goat
LCC.EhwKGkNNWFR3dktSMW84REZlb0wxZ0FkNkJzeTRR,2025-09-14 01:18:19.002941+00:00,MJR,UCE2Ge-6gT3R0Uj_U2ZqYUuA,False,False,False,franchement c’est carrer barca ils sont 4e🤣🤣🤣🤣🤣🤣
LCC.EhwKGkNLVEs5ZktSMW84REZaOEsxZ0FkSUY4d3RR,2025-09-14 01:18:19.838601+00:00,Coumba la meringuée ,UCwLnMYE4jgLJIDfUBII38qg,False,False,False,🤍🤍🤍
LCC.EhwKGkNJaUQ5X0tSMW84REZWRUF5d1FkU0ZJRnRn,2025-09-14 01:18:19.863688+00:00,Meite ADAMA,UCEPo2D2262ZrO7SycRI5zYQ,False,False,False,HALLA MADRID
LCC.EhwKGkNPV21nX09SMW84REZRRUgxZ0FkLU5NUHp3,2025-09-14 01:18:20.061233+00:00,Martine EDEME,UCjgdpG0u0-H-G1mmIGKMwUg,False,False,False,🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍💯💯💯💯💯💯💯💯💯
LCC.EhwKGkNJTEloX09SMW84REZZQUoxZ0FkbWt3UjNR,2025-09-14 01:18:20.131156+00:00,Krizox,UC4ONc0wnYodvbYP01Qo9Gvg,False,False,False,On moins le réal est premier de liga
LCC.EhwKGkNMdnVrX1NSMW84REZRRUgxZ0FkLU5NUHp3,2025-09-14 01:18:22.430455+00:00,LOREX,UCWQmGI5UuARWuEikaWMmAqg,False,False,False,🇬🇦🇬🇦🇬🇦🇬🇦🇬🇦🇬🇦🇬🇦🇬🇦🇬🇦:cat-orange-whistling::cat-orange-whistling:
LCC.EhwKGkNOaUUyUFNSMW84REZRY0wxZ0FkbFBncWZR,2025-09-14 01:18:23.548609+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,T le goat
LCC.EhwKGkNQcTU5ZlNSMW84REZkNHYxZ0FkMFVzYnJR,2025-09-14 01:18:24.036784+00:00,100% minecraft,UCdrJBQnTL7P29-yiebbJc5w,False,False,False,GG BIG UP
LCC.EhwKGkNPenRsdldSMW84REZhb0sxZ0FkLVE4NWR3,2025-09-14 01:18:24.581589+00:00,Rama Andria,UCYeUrAvXLjfY48YeacHE-QQ,False,False,False,suuuuuuuuuu
LCC.EhwKGkNNNmlrUGFSMW84REZkd0kxZ0FkY19BNWZn,2025-09-14 01:18:26.569682+00:00,WarK,UChtlUPsRITKNvZ8ld8Bum4g,False,False,False,Pas de soucis alors si t'aime pas te force pas !
LCC.EhwKGkNMLWgzX2FSMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:18:27.862171+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,T le goat
LCC.EhwKGkNMeS0tdmFSMW84REZkd0kxZ0FkY19BNWZn,2025-09-14 01:18:28.306740+00:00,Saned,UCCdKEpp2j7qxhwhYLBmMClQ,False,False,False,ils vont se faire manger par le barca et le psg
LCC.EhwKGkNMU1N0X2VSMW84REZlb0wxZ0FkNkJzeTRR,2025-09-14 01:18:29.300174+00:00,Darkzor🇮🇹,UCH5_YOzQrmYXsmrsikkx88g,False,False,False,Allez But Niçois Magnifique !!
LCC.EhwKGkNOT3cyUGVSMW84REZRY0wxZ0FkbFBncWZR,2025-09-14 01:18:29.845342+00:00,Cheikh tidiane Mbaye,UCZ62hQ38a97Ve-DBrZ7NyGQ,False,False,False,À bientôt
LCC.EhwKGkNJXzRrX2lSMW84REZTVUYxZ0FkM1dnN1NR,2025-09-14 01:18:30.820841+00:00,Michael Kasongo,UCXTCryaxlelks7V_Qg0T_zA,False,False,False,le message est clair pour L'OM 😁
LCC.EhwKGkNLdlotdmlSMW84REZVRUsxZ0FkX01RYlNR,2025-09-14 01:18:32.505670+00:00,Alexandre T 89,UCSmhuTohkooj9GuyRckP-wg,False,False,False,Xabi Alonso énorme c'est plus la même équipe haha Madrid
LCC.EhwKGkNJdlBuZm1SMW84REZlb0wxZ0FkNkJzeTRR,2025-09-14 01:18:33.075638+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,T le goat
LCC.EhwKGkNNZTdwX21SMW84REZYZ0gxZ0FkcEpBQUdB,2025-09-14 01:18:33.237369+00:00,Martine EDEME,UCjgdpG0u0-H-G1mmIGKMwUg,False,False,False,🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍💯💯💯💯💯💯💯💯💯
LCC.EhwKGkNPYXp5UG1SMW84REZYZ3YxZ0FkYlg0NmF3,2025-09-14 01:18:33.776825+00:00,Ludovic B,UC6fqugMXuRjl4ifyBIdFLUQ,False,False,False,CELABOS TRES TRES MAUVAIS
LCC.EhwKGkNMQ1gzX3FSMW84REZiQUsxZ0FkN3ljeUR3,2025-09-14 01:18:36.250302+00:00,Zougoulou,UCCV_nErGmVw6O39hETYbt5g,False,False,False,tkt yanis c pas grave
LCC.EhwKGkNQX0M5ZnFSMW84REZTSXQxZ0FkWUpFR0tn,2025-09-14 01:18:36.612646+00:00,Hibiki,UCZAujmz3_CqXXrIzC6fjSgA,False,False,False,wesh on est chez eux avec un arbitrage douteux c'est pas facile
LCC.EhwKGkNQX2YtUHVSMW84REZkNHYxZ0FkMFVzYnJR,2025-09-14 01:18:38.764344+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,T le goat
LCC.EhwKGkNOYjZpXzJSMW84REZkd0kxZ0FkY19BNWZn,2025-09-14 01:18:41.175982+00:00,Pathe Mboup,UC3WIFEpeqdHH8aWnStxn2jQ,False,False,False,yyyooyooyototo
LCC.EhwKGkNLWG15UDJSMW84REZkNHYxZ0FkMFVzYnJR,2025-09-14 01:18:42.172232+00:00,YUSTAG,UCsRKjcWQgRoMfYUPHtOK3tQ,False,False,False,Yanis tu peut me faire une pub pour ma chaîne stp
LCC.EhwKGkNMX1kzXzJSMW84REZSRU4xZ0FkSThRSDFR,2025-09-14 01:18:42.547475+00:00,Kouame jean privat Kouame,UCDZhhMEwrroKHJkTmPeDP5A,False,False,False,le classement
LCC.EhwKGkNMcTNwdjZSMW84REZhSXUxZ0FkSXVBbUdR,2025-09-14 01:18:43.707142+00:00,XV,UCaQKgODwASLT91vocr0KF0w,False,False,False,VARCA 5 EME 🫵🫵🫵🫵🫵🫵🫵😂😂😂😂😂😂
LCC.EhwKGkNJX0Eydi1SMW84REZZQUoxZ0FkbWt3UjNR,2025-09-14 01:18:46.662961+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,Je me suis abonnée
LCC.EhwKGkNLWG0tUC1SMW84REZTSXQxZ0FkWUpFR0tn,2025-09-14 01:18:47.153326+00:00,apex,UCLCCZNzEN8wgwTA3LAup3eQ,False,False,False,hala madrid
LCC.EhwKGkNJRDRxNENTMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:18:47.991611+00:00,Michael Kasongo,UCXTCryaxlelks7V_Qg0T_zA,False,False,False,le message est clair pour L'OM 😁
LCC.EhwKGkNKaUhxWUdTMW84REZTVUYxZ0FkM1dnN1NR,2025-09-14 01:18:50.040795+00:00,Grâce Apougha,UC9BG1m4W3GZ_DRDnuFRIdWw,False,False,False,🤣🤣🤣
LCC.EhwKGkNPR1R2SUdTMW84REZiTUgxZ0Fkc1pZQnVB,2025-09-14 01:18:50.353303+00:00,KENZEMA :Verde&Rojo,UCNCKuYUUK8wgAMz70Ir9PhQ,False,False,False,"2e MT tres dur avec un Sociedad qui pousse, un Madrid a 10. jusqu'a la Derniere seconde on a souffert. mais au vu des entrants cetait dan les plans de Xabi. 2 MT 2 ambiance. 8def un goal et Mbappé mdr"
LCC.EhwKGkNOLWs1NEdTMW84REZmVUoxZ0FkdEU4N3RB,2025-09-14 01:18:51.060612+00:00,apex,UCLCCZNzEN8wgwTA3LAup3eQ,False,False,False,hala madrid
LCC.EhwKGkNLTF9oNE9TMW84REZiTUgxZ0Fkc1pZQnVB,2025-09-14 01:18:53.692701+00:00,Christ - Nolan,UCO8TBFZBYEp2T-zCPix-_gg,False,False,False,Madrid ou rien 🇨🇮🇨🇮
LCC.EhwKGkNMZWVzNE9TMW84REZRX0l3Z1FkZWpnWjNB,2025-09-14 01:18:54.402904+00:00,Dev’,UCfp4YIlOlb-PKE2j1ZPef6w,False,False,False,On ne voulais que la victoire et c’est fait. Merci Madrid.
LCC.EhwKGkNLUDl0WVNTMW84REZZQUoxZ0FkbWt3UjNR,2025-09-14 01:18:56.544598+00:00,Badro27 Badrou,UCsfA7Hv55o8Ro1j5PaMfB8g,False,False,False,tout le monde en défense
LCC.EhwKGkNJeTZ4NFNTMW84REZjSXQxZ0FkLTRNRVBR,2025-09-14 01:18:56.829405+00:00,Cheikh tidiane Mbaye,UCZ62hQ38a97Ve-DBrZ7NyGQ,False,False,False,:elbowbump::elbowbump::elbowbump::elbowbump::elbowbump::elbowbump::elbowbump:
LCC.EhwKGkNOSEczNFNTMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:18:57.225077+00:00,Krizox,UC4ONc0wnYodvbYP01Qo9Gvg,False,False,False,Le réal Madrid est premier de liga donc bon
LCC.EhwKGkNPLTRxSVdTMW84REZkUURyUVlkclBBdnZB,2025-09-14 01:18:58.419979+00:00,Dev’,UCfp4YIlOlb-PKE2j1ZPef6w,False,False,False,On ne voulais que la victoire et c’est fait. Merci Madrid.
LCC.EhwKGkNQQ2s3SVdTMW84REZRNmE1UWNkT0l3N09n,2025-09-14 01:18:59.531602+00:00,It’sBRETIKXX⚪️,UCBgEcuhzn0hCX1CMhM1BPRw,False,False,False,Apres ya 1-1 je te garantie c’est pas le mm match
LCC.EhwKGkNLTElub2FTMW84REZVZlRsQWtkeV9BaWtB,2025-09-14 01:19:00.359652+00:00,Bachirou Mohamadou,UCIvbiHKhcK52lvTn7byRizA,False,False,False,c'est le genre de match qui peut te faire gagner le titre
LCC.EhwKGkNKS3RvSWFTMW84REZRRUgxZ0FkLU5NUHp3,2025-09-14 01:19:00.384189+00:00,SILVERTAG,UClKKSdMrO0WymqMbAQJnZSw,False,False,False,le debrief
LCC.EhwKGkNPM2E0NGFTMW84REZjX0V3Z1FkN0JFRk9B,2025-09-14 01:19:01.487468+00:00,Dev’,UCfp4YIlOlb-PKE2j1ZPef6w,False,False,False,On ne voulais que la victoire et c’est fait. Merci Madrid.
LCC.EhwKGkNMaTI3b2FTMW84REZlb1gxZ0FkRUJJMVVR,2025-09-14 01:19:01.661768+00:00,Sosa92,UCvHJNJw6yVmQ-n_3VYGKurw,False,False,False,tu va allez voir psg bayern au parc ?
LCC.EhwKGkNKLW5wWWVTMW84REZTSXQxZ0FkWUpFR0tn,2025-09-14 01:19:02.561865+00:00,parisien💙,UCr19dVs5OIEq9y-CMMmp3tg,False,True,False,Ils auraient pu encaisser le deuxième à force de recule
LCC.EhwKGkNJS3cwNGVTMW84REZjSXQxZ0FkLTRNRVBR,2025-09-14 01:19:03.317618+00:00,Mergim Hoxha,UCOxhOGAiefu_gHpl2ruDx9A,False,False,False,"on laisse assez de points trainer, blc tant que on a les 3 pts"
LCC.EhwKGkNQTGFvNGlTMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:19:04.633347+00:00,Ludovic B,UC6fqugMXuRjl4ifyBIdFLUQ,False,False,False,CELABOS TRES TRES MAUVAIS
LCC.EhwKGkNKWGFwSWlTMW84REZVY0lyUVlkSXBnRDdn,2025-09-14 01:19:04.649227+00:00,Dev’,UCfp4YIlOlb-PKE2j1ZPef6w,False,False,False,On ne voulais que la victoire et c’est fait. Merci Madrid.
LCC.EhwKGkNNNzU1b2lTMW84REZRY0wxZ0FkbFBncWZR,2025-09-14 01:19:05.737170+00:00,Victor Migeon,UCTtpmQAgOkt2kPwb7ashTwg,False,False,False,Le real a montré qu’ils etaient capable de garder le controle dans des temps faibles quand les choses sont contre eux non ?
LCC.EhwKGkNOTGxvSW1TMW84REZWU1Q1UWNkd3pZRWxR,2025-09-14 01:19:06.683272+00:00,It’sBRETIKXX⚪️,UCBgEcuhzn0hCX1CMhM1BPRw,False,False,False,Apres ya 1-1 je te garantie c’est pas le mm match
LCC.EhwKGkNOTEI1b21TMW84REZRX0l3Z1FkZWpnWjNB,2025-09-14 01:19:07.824032+00:00,Dev’,UCfp4YIlOlb-PKE2j1ZPef6w,False,False,False,On ne voulais que la victoire et c’est fait. Merci Madrid.
LCC.EhwKGkNPWGdfNG1TMW84REZmVUkxZ0FkQ3BNZ3pn,2025-09-14 01:19:08.238765+00:00,Erwan Xia,UCkukbLVv57ibfSiPSnRDnWQ,False,False,False,gg Madrid allez l’ol
LCC.EhwKGkNLTEdtSXVTMW84REZTSXQxZ0FkWUpFR0tn,2025-09-14 01:19:10.741262+00:00,Yannick,UCtatKyHki-F7b6swmSr8nbg,False,False,False,LE BUT C'EST LES 3 POINTS.
LCC.EhwKGkNLcU9uSXVTMW84REZRZkR3Z1FkU0lNdXJR,2025-09-14 01:19:10.800272+00:00,Dev’,UCfp4YIlOlb-PKE2j1ZPef6w,False,False,False,On ne voulais que la victoire et c’est fait. Merci Madrid.
LCC.EhwKGkNKLWRrWXlTMW84REZaOEsxZ0FkSUY4d3RR,2025-09-14 01:19:12.720452+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,Je le suis abonné
LCC.EhwKGkNLSGsyb3lTMW84REZiTUgxZ0Fkc1pZQnVB,2025-09-14 01:19:13.924985+00:00,Corentin Robert,UCElmKVs0nZMa_v7bnpJfoTg,False,False,False,il est belligam
LCC.EhwKGkNKV2wwbzJTMW84REZaOEsxZ0FkSUY4d3RR,2025-09-14 01:19:15.884455+00:00,KENZEMA :Verde&Rojo,UCNCKuYUUK8wgAMz70Ir9PhQ,False,False,False,"2e MT tres dur avec un Sociedad qui pousse, un Madrid a 10. jusqu'a la Derniere seconde on a souffert. mais au vu des entrants cetait dan les plans de Xabi. 2 MT 2 ambiance. 8def un goal et Mbappé mdr"
LCC.EhwKGkNNekktNDJTMW84REZiQUsxZ0FkN3ljeUR3,2025-09-14 01:19:16.562953+00:00,Sosa92,UCvHJNJw6yVmQ-n_3VYGKurw,False,False,False,tu va allez voir psg bayern au parc ?
LCC.EhwKGkNMejRoSTZTMW84REZWRUF5d1FkU0ZJRnRn,2025-09-14 01:19:16.712885+00:00,Abracadabra ,UCx6uq-ZOtYA9tuZqdUxZFEA,False,False,False,on va punir le pénal vardrid mardi aller l'OM
LCC.EhwKGkNNN0swSTZTMW84REZTVUYxZ0FkM1dnN1NR,2025-09-14 01:19:17.950762+00:00,Bamba Niang,UCnHbM2-jTsbzTniiYCgN34g,False,False,False,halah madrid a la vi a la mas
LCC.EhwKGkNNcm8yNDZTMW84REZUYU41UWNkR3o4dFF3,2025-09-14 01:19:18.137857+00:00,It’sBRETIKXX⚪️,UCBgEcuhzn0hCX1CMhM1BPRw,False,False,False,Apres ya 1-1 je te garantie c’est pas le mm match
LCC.EhwKGkNNZTY1SS1TMW84REZSRU4xZ0FkSThRSDFR,2025-09-14 01:19:20.374524+00:00,Hugo Délire ,UCxLXZNIqT26PTMKj6Aiu3lQ,False,False,False,vini n'était pas bon aujourd'hui
LCC.EhwKGkNOZkFpSkNTMW84REZZQUoxZ0FkbWt3UjNR,2025-09-14 01:19:20.963978+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,Tu peut répondre
LCC.EhwKGkNNSEpqWkNTMW84REZiQUsxZ0FkN3ljeUR3,2025-09-14 01:19:21.051356+00:00,Ludovic B,UC6fqugMXuRjl4ifyBIdFLUQ,False,False,False,CELABOS TRES TRES MAUVAIS
LCC.EhwKGkNLQzVnNUdTMW84REZRUUoxZ0FkXzFVNlVR,2025-09-14 01:19:22.985367+00:00,SILVERTAG,UClKKSdMrO0WymqMbAQJnZSw,False,False,False,ouais
LCC.EhwKGkNQcnoxcEdTMW84REZhb0sxZ0FkLVE4NWR3,2025-09-14 01:19:24.346098+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,STP
LCC.EhwKGkNJeWhoNUtTMW84REZhb0sxZ0FkLVE4NWR3,2025-09-14 01:19:25.139379+00:00,𝐘𝐎𝐔𝐗𝐈𝐄𝐃𝐈𝐓𝐙,UC3-N9UOMjRRu8uJnv-7lQLw,False,False,False,Hala Madrid y nada más 🤍🤍 Hala Madrid y nada más 🤍🤍 Hala Madrid y nada más 🤍🤍 Hala Madrid y nada más 🤍🤍
LCC.EhwKGkNLSENzNUtTMW84REZYZ3YxZ0FkYlg0NmF3,2025-09-14 01:19:25.864098+00:00,SILVERTAG,UClKKSdMrO0WymqMbAQJnZSw,False,False,False,ouii
LCC.EhwKGkNJeXhpNU9TMW84REZVRUsxZ0FkX01RYlNR,2025-09-14 01:19:27.304608+00:00,XV,UCaQKgODwASLT91vocr0KF0w,False,False,False,LE REAL EST MAÎTRISABLES 😂 😂😂😂😂
LCC.EhwKGkNOM0syNU9TMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:19:28.617233+00:00,Abyss X Raphi,UCBSgsWOvVwQRbeWXCUMHKcg,False,False,False,@Darkzor🇮🇹 1-0 pour nice gg (c moi keykahkhe mais je me suis rename)
LCC.EhwKGkNJandqcFNTMW84REZiTUgxZ0Fkc1pZQnVB,2025-09-14 01:19:29.459118+00:00,gaby nyonda,UCR0UXvYXkN-G2q-P_6cKpvg,False,False,False,je pense que le Real peux mieux faire meme a 10/11
LCC.EhwKGkNOREtxcFNTMW84REZlb0wxZ0FkNkJzeTRR,2025-09-14 01:19:29.922506+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,STP
LCC.EhwKGkNNU281cFNTMW84REZkVUoxZ0FkNmhRdnFB,2025-09-14 01:19:30.889807+00:00,Fadel Mouline,UCdkxArDv8dL4b95ntlyMOlA,False,False,False,la derniere fois quon a essaye de maitriser le match sans hujsen on sest pris 2 boulettes de suite
LCC.EhwKGkNQRzZ3NWVTMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:19:36.610661+00:00,immigre madrilène ,UC3AUP6t-4iA90KJeoGPpbPg,False,False,False,belle défense
LCC.EhwKGkNLN0R3NWVTMW84REZSRU4xZ0FkSThRSDFR,2025-09-14 01:19:36.611510+00:00,𝕽𝖞𝖔𝖙𝖆,UCEYrKC9tCYeMNQ2cqE9CtLw,False,False,False,tu peux commenter la Bundesliga je suis bayernois tu peux faire Dortmund bayern
LCC.EhwKGkNPLUsxSm1TMW84REZkd0kxZ0FkY19BNWZn,2025-09-14 01:19:41.077741+00:00,ISMAIL ,UCFh-eeQl1GWq_QnIIwYLjxA,False,False,False,Yanis t es pas objectif
LCC.EhwKGkNOS2JvNXFTMW84REZZQUoxZ0FkbWt3UjNR,2025-09-14 01:19:42.373522+00:00,Seni Badji,UCp-tXJuh3-DTtwQvrbmdb7A,False,False,False,n'oubliez pas que la real Sociedad est une équipe joueuse
LCC.EhwKGkNLR1Z0WnFTMW84REZkd0kxZ0FkY19BNWZn,2025-09-14 01:19:42.667223+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,Sa fait depuis 2021 je te suis
LCC.EhwKGkNPQ3EwSnVTMW84REZjY0sxZ0FkcFUwaG5n,2025-09-14 01:19:45.210424+00:00,Darkzor🇮🇹,UCH5_YOzQrmYXsmrsikkx88g,False,False,False,ok Key c'est notre bête noire Nantes aussi
LCC.EhwKGkNMZUh3SjJTMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:19:49.137074+00:00,SILVERTAG,UClKKSdMrO0WymqMbAQJnZSw,False,False,False,huijsen dmg
LCC.EhwKGkNQZjU4NTJTMW84REZRUXYxZ0Fkay1FcWJR,2025-09-14 01:19:49.988214+00:00,Crazy Slayer,UCK_p5NL12NFbOqtcjfb_i6w,False,False,False,MVP C’EST ARDA ?
LCC.EhwKGkNNT3gyWjZTMW84REZaOEsxZ0FkSUY4d3RR,2025-09-14 01:19:51.649621+00:00,SkyMag,UChIJBWR0fatbbyy99u11MNQ,False,False,False,Merci Yanis !
LCC.EhwKGkNMNnhnSi1TMW84REZhSXUxZ0FkSXVBbUdR,2025-09-14 01:19:52.289387+00:00,Redouane Kadar,UCsWlKVw2wlDNdsr80EwB6FA,False,False,False,Stp répond
LCC.EhwKGkNLREo1NS1TMW84REZaOEsxZ0FkSUY4d3RR,2025-09-14 01:19:53.985649+00:00,Ludovic B,UC6fqugMXuRjl4ifyBIdFLUQ,False,False,False,CELABOS TRES TRES MAUVAIS
LCC.EhwKGkNNdnFoS0NTMW84REZmVUkxZ0FkQ3BNZ3pn,2025-09-14 01:19:54.458385+00:00,yuzay,UC6yqDS8UzBRTZuUG7zmux3w,False,False,False,Mdr la sociédad a 3xG
LCC.EhwKGkNJdUN5NkdTMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:19:57.706028+00:00,Baityasher Konan,UCejavJU_4v4ROamXEBwUqZA,False,False,False,"Quelle plus de maitrise quand ça sera votre equipe vous allez faire ça, bravo au real d'avoir tenue les 3pts avec un carton rouge."
